id,timestamp,category,title,content
167158,2020-10-03 01:03:23,Bloomberg,Trump Says: 'I Think I'm Doing Very Well',
69817,2020-07-01 14:38:00,Reuters,MLB: Play ball! 'Summer Camp' opens as league returns to action - Reuters,"Major League Baseball (MLB) training camps reopen on Wednesday, marking a critical step toward bringing back America's pastime amid the COVID-19 outbreak."
166218,2020-10-02 05:58:00,Reuters,FACTBOX-Selected quotes as U.S. President Trump tests positive for COVID-19 - Reuters,Here is a selection of quotes from world leaders and ordinary people about the global COVID-19 pandemic.
148464,2020-09-15 18:41:00,Reuters,Battle of the battlements - Jerusalem walls used as political canvas - Reuters Canada,"The ramparts of Jerusalem, built for battle, were commandeered for a messaging war between Israelis and Palestinians in the build-up to Israel's normalisation deals with two Gulf Arab states."
34,2020-03-22 14:52:54,Reuters,Wheat in Whitehorse: how climate change helps feed Canada's remote regions,"After failing to grow wheat in Canada's subarctic Yukon territory 15 years ago, farmer Steve Mackenzie-Grieve gave it another shot in 2017."
192199,2020-11-11 21:13:00,Reuters,Chilean team score late penalty - a month after it was awarded - Reuters UK,Chilean league leaders Universidad Catolica converted a penalty on Wednesday -- nearly one month after it was awarded.
135531,2020-09-03 09:16:00,Reuters,Next round of UK-U.S. trade talks to being on Sept. 8 - UK minister - Reuters Africa,"Britain will hold a new round of talks with the United States on a trade deal next week, junior trade minister Greg Hands said on Thursday, adding that the government talks to both sides of the U.S. political divide before this year's election."
157301,2020-09-23 23:51:12,Reuters,Volkswagen to pay victims of Brazil dictatorship in landmark settlement,"Germany's Volkswagen <VOWG_p.DE> will pay about 36 million reais (£5.1 million) in compensation and donations to atone for the persecution of former employees during Brazil's 1964-1985 military dictatorship, the carmaker said on Wednesday."
160722,2020-09-27 17:42:00,Reuters,Cycling: Alaphilippe reaches career's pinnacle with world title - Reuters,"Even when he was wearing the Tour de France's yellow jersey, Julian Alaphilippe was already thinking of winning the world title -- and he felt that achieving the feat on Sunday was the pinnacle of his career."
131054,2020-08-30 12:30:00,Bloomberg,Australia Says Victoria Jobless Surges as Lockdown Cuts Spending,
15350,2020-04-11 15:33:29,CNBC,"These Social Security beneficiaries should file for stimulus checks immediately, government urges","The $1,200 government stimulus checks are already on their way for millions of Americans. The Social Security Administration is urging certain individuals to use a new government web portal to make sure they get the money due them and their children."
32974,2020-05-07 18:19:18,CNBC,Why unemployment benefits for the self-employed may be less than expected,Self-employed workers applying for unemployment benefits may get less than they think because of how they report income.
163946,2020-09-30 12:56:00,Reuters,Fact check: It is not known how many illegal immigrants are in the UK - Reuters,"A post shared more than 46,000 times on Facebook has claimed that there are two million illegal immigrants in the UK. This is misleading, as although the exact number of illegal immigrants in the UK is unknown, various estimates put the number well below two …"
89120,2020-07-20 13:34:00,Reuters,Russia seen cutting rates by at least 25 basis points on Friday: Reuters poll - Reuters,"Russia's central bank is expected to cut its benchmark interest rate to a fresh record low on Friday, as a lockdown to curb the spread of coronavirus and still-low oil prices cause the economy to shrink."
58528,2020-06-19 06:44:14,Reuters,First results of CureVac COVID-19 vaccine trial expected in two months - Focus,"The first trial results of a coronavirus vaccine being developed by CureVac are expected in two months, German news website Focus Online reported on Friday."
156002,2020-09-22 23:53:58,Reuters,COVID-19 test kits expected at Ontario pharmacies as soon as 'this week',"Some pharmacies in Canada's Ontario province may receive COVID-19 test kits as soon as this week under a government plan to expand testing and reduce wait times, a pharmacy association executive told Reuters on Tuesday."
34800,2020-05-11 13:22:00,Reuters,Planemaker ATR to cut output as coronavirus hits demand - CEO,"Franco-Italian turboprop maker ATR on Monday became the latest aircraft manufacturer to prepare for production cuts due to the coronavirus crisis, with its chief executive telling Reuters a decision on the extent would be taken in the coming weeks."
86483,2020-07-16 18:48:41,Reuters,Vatican abuse guidelines urge reporting to authorities - Reuters,The Vatican is advising bishops to report cases of sexual abuse of minors by priests to civil authorities even if they are not obliged to by local law.
36690,2020-05-14 12:12:12,Bloomberg,Dr. Fauci Says the Coronavirfus Is Not Under Control,
38214,2020-05-16 07:48:13,Reuters,"Russia reports 9,200 new coronavirus infections","Russia reported 9,200 new confirmed cases of the novel coronavirus on Saturday, down from 10,598 new cases reported the previous day."
135473,2020-09-03 08:30:00,Reuters,UPDATE 1-Czech Republic reports its highest daily number of coronavirus cases - Reuters Africa,* For an interactive graphic on new coronavirus cases in the Czech Republic: https://tmsnrt.rs/3dIscS3 (Adds officials in isolation)
64987,2020-06-26 22:18:43,Bloomberg,"Baystate Business: Au Pairs, Restaurants (Radio)",
91014,2020-07-22 05:18:52,Reuters,"South Korea scales back capital gains tax on stocks, hikes income tax for top earners","South Korea on Wednesday scaled back plans to impose capital gains taxes on stock investments in response to complaints by retail investors, but said it will hike taxes for top earners as part of changes in its annual tax code revision."
41439,2020-05-21 04:00:03,Bloomberg,"Bugging the Ritz, Private Investigators and Billionaires at War",
164609,2020-10-01 00:58:53,Reuters,Twitter removes 130 accounts disrupting public conversation during Trump-Biden debate,"Twitter Inc removed 130 accounts, which appeared to originate in Iran, as they were attempting to disrupt the public conversation during the first 2020 U.S. Presidential election debate, the company said Wednesday."
180569,2020-10-16 05:22:00,Reuters,Neville leads calls for independent regulation in English game - Reuters India,"A group of sports figures including former England defender Gary Neville, former Football Association chairman David Bernstein and Olympian Denise Lewis have issued a manifesto calling for the independent regulation of English football."
101716,2020-07-31 17:53:00,Reuters,"Number of new French coronavirus infections above 1,300 for third day in a row - Reuters","French health authorities reported 1,346 new confirmed coronavirus infections on Friday, which took the total to 187,919 as new cases are above 1,300 per day for the third day in a row, the highest since late April."
31703,2020-05-06 13:06:10,Reuters,Volvo Cars to integrate Luminar lidar in next generation car platform,"Volvo Cars is deepening ties with lidar sensor specialist Luminar, and has struck a deal with the Silicon Valley-based start-up to integrate its technology in its new car platform, SPA 2, the Sweden-based car maker said on Wednesday."
148908,2020-09-16 04:21:21,Reuters,India's coronavirus cases surpass five million mark - Reuters,"India's coronavirus cases surged past 5 million on Wednesday with a single-day jump of 90,123 infections in the last 24 hours, data from the federal health ministry showed."
21538,2020-04-22 00:18:05,CNBC,Puritan Medical exec discusses ramping up swab production for coroanvirus testing,Puritan Medical global sales head Timothy Templet broke down the medical equipment manufacturer's plans to produce tens of millions of testing swabs per month.
92644,2020-07-23 11:57:00,Reuters,Dutch lawmaker Wilders says Twitter hack could expose dissidents - Reuters India,"A Dutch politician whose ""verified"" Twitter account was among those taken over by hackers this month told Reuters on Thursday the company believes his private messages had been accessed, potentially exposing dissidents in other countries."
47122,2020-05-31 11:42:52,Bloomberg,Massive U.S. Protests Raise Fears of New Virus Outbreaks,
93625,2020-07-24 07:54:50,Reuters,Kenya COVID-19 hospital gears up for surge in new infections,"At the Machakos COVID-19 field hospital about an hour's drive from the Kenyan capital, workers struggle to put a giant metal tent frame in place to serve as a new ward."
169154,2020-10-05 19:23:00,Reuters,Led Zeppelin emerges victor in 'Stairway to Heaven' plagiarism case - Reuters.com,"British rock band Led Zeppelin on Monday effectively won a long running legal battle over claims it stole the opening guitar riff from its signature 1971 song, ""Stairway to Heaven."""
137000,2020-09-04 12:52:00,Reuters,Mali's junta faces reality check as honeymoon phase ends - Reuters Africa,"After seizing power to widespread acclaim last month, Mali's junta has faced a reality check ahead of weekend talks about a transition back to civilian rule, stung by sharp criticism from some political leaders and teachers' unions."
152591,2020-09-19 02:29:00,Reuters,Reaction to the death of U.S. Supreme Court Justice Ginsburg - Reuters,"Justice Ruth Bader Ginsburg, a stalwart liberal on the U.S. Supreme Court since 1993, died on Friday at age 87, giving President Donald Trump a chance to expand its conservative majority with a third appointment at a time of deep divisions in America and a pr…"
141779,2020-09-09 14:39:00,Reuters,South African volunteers on AstraZeneca vaccine trial say not alarmed by pause - Reuters Africa,South African volunteers on AstraZeneca's experimental coronavirus vaccine trial said they were not worried to hear the trial had been paused after a participant fell ill and they hoped to be part of a potential solution to the pandemic.
